CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. Rating,Count of Rating
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,August 2017,NL,WE,4.779661017,59
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,4.652173913,92
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,October 2017,NL,WE,4.763888889,72
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,November 2017,NL,WE,4.690909091,55
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,December 2017,NL,WE,4.566037736,53
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,4.490384615,104
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,4.453488372,86
Non-Prog,CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,4.228571429,35
Non-Prog,CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,October 2017,NL,WE,4.2,40
Non-Prog,CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,November 2017,NL,WE,4.568181818,44
Non-Prog,CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,December 2017,NL,WE,4.658536585,41
Non-Prog,CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,4.360655738,61
Non-Prog,CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,4.163636364,55
Non-Prog,CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,September 2017,NL,WE,4.518518519,81
Non-Prog,CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,October 2017,NL,WE,4.592592593,81
Non-Prog,CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,November 2017,NL,WE,4.716417910,67
Non-Prog,CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,December 2017,NL,WE,4.677966102,59
Non-Prog,CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,January 2018,NL,WE,4.714285714,84
Non-Prog,CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,February 2018,NL,WE,4.466666667,60
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.866666667,15
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.947368421,19
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.8,15
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.538461538,13
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.740740741,27
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4,17
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.703703704,27
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.625,16
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.727272727,22
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.625,16
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.615384615,13
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.863636364,22
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.733333333,15
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.857142857,63
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.746478873,71
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.854545455,55
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.789473684,57
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.722222222,90
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.676923077,65
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.703703704,81
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.710526316,76
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.617977528,89
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.818181818,55
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.722222222,54
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.825581395,86
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.728813559,59
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.571428571,7
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.5,16
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.5,10
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.285714286,7
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,3.8,15
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.521739130,23
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.695652174,23
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.65,20
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.444444444,18
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.8125,16
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.5,20
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.647058824,17
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.727272727,22
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.35,40
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.666666667,33
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.444444444,36
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.930232558,43
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.690909091,55
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.543859649,57
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.75,52
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.589285714,56
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.639344262,61
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.614035088,57
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.716666667,60
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.604651163,86
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.583333333,36
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.421052632,38
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.660377358,53
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.581395349,43
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.340909091,88
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.155172414,58
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.405405405,74
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.333333333,72
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.518518519,54
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.394366197,71
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.576271186,59
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.705882353,68
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.488888889,90
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.482758621,58
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.4,10
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.217391304,23
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.333333333,9
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.421052632,19
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.1875,16
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.545454545,11
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.086956522,23
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.478260870,23
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.5,10
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.5,20
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.45,20
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.411764706,17
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,5,16
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.846774194,124
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.775362319,138
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.860139860,143
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.839080460,174
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.741784038,213
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.758793970,199
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.663366337,202
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.56,150
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.757763975,161
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.867768595,121
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.864705882,170
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.788944724,199
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.751879699,133
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.574074074,54
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.802631579,76
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.826086957,46
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.620253165,79
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.691358025,81
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.453333333,75
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.515463918,97
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.679487179,78
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.772727273,88
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.666666667,78
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.805555556,72
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.875,88
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.703703704,81
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,February 2017,NL,WE,4.28,50
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,March 2017,NL,WE,4.507462687,67
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,April 2017,NL,WE,4.289855072,69
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,May 2017,NL,WE,4.554054054,74
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,June 2017,NL,WE,4.666666667,93
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,July 2017,NL,WE,4.5,76
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,August 2017,NL,WE,4.489130435,92
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,September 2017,NL,WE,4.551282051,78
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,October 2017,NL,WE,4.810126582,79
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,November 2017,NL,WE,4.75,76
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,December 2017,NL,WE,4.242857143,70
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,January 2018,NL,WE,4.673913043,92
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,February 2018,NL,WE,4.337349398,83
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,February 2017,NL,WE,5,21
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,March 2017,NL,WE,4.657142857,35
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,April 2017,NL,WE,4.75,20
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,May 2017,NL,WE,4.516129032,31
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,June 2017,NL,WE,4.818181818,33
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,July 2017,NL,WE,4.857142857,35
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,August 2017,NL,WE,4.955555556,45
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,September 2017,NL,WE,4.882352941,34
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,October 2017,NL,WE,4.793103448,29
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,November 2017,NL,WE,4.823529412,34
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,December 2017,NL,WE,4.666666667,21
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,January 2018,NL,WE,4.833333333,42
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,February 2018,NL,WE,4.625,40
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.228070175,57
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.447761194,67
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.397058824,68
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.65,80
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.707865169,89
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.376623377,77
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.438202247,89
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.594936709,79
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.708860759,79
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.746987952,83
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.818181818,55
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.8625,80
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.821052632,95
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.909090909,11
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.727272727,11
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.75,8
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.952380952,21
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.75,20
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.75,24
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.75,24
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.066666667,15
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.9,20
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.230769231,26
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.666666667,15
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.789473684,19
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.35,20
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,February 2017,NL,WE,4.709677419,31
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,March 2017,NL,WE,4.490909091,55
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,April 2017,NL,WE,4.612903226,31
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,May 2017,NL,WE,4.564102564,39
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,June 2017,NL,WE,4.537037037,54
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,July 2017,NL,WE,4.655172414,58
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,August 2017,NL,WE,4.551020408,49
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,September 2017,NL,WE,4.727272727,44
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,October 2017,NL,WE,4.620689655,58
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,November 2017,NL,WE,4.760869565,46
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,December 2017,NL,WE,4.657142857,35
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,January 2018,NL,WE,4.685185185,54
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,February 2018,NL,WE,4.779661017,59
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.375,16
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.333333333,12
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,4.777777778,9
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,4.875,8
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,4.5,16
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,4.789473684,19
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,4.263157895,19
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,4.230769231,13
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,4.666666667,21
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.722222222,18
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,4.791666667,24
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,4.2,15
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4.764705882,17
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,4.125,16
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,4.181818182,22
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,3.809523810,21
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,3.125,16
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,3.052631579,19
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,3.045454545,22
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,3.428571429,21
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,3.263157895,19
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,October 2017,NL,WE,3.470588235,17
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,November 2017,NL,WE,4.4,15
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,December 2017,NL,WE,3.928571429,14
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3.611111111,18
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.5,2
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,February 2017,NL,WE,4.833333333,18
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,March 2017,NL,WE,4.294117647,34
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,April 2017,NL,WE,4.451612903,31
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,May 2017,NL,WE,4.190476190,21
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,June 2017,NL,WE,4.620689655,29
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,July 2017,NL,WE,4.517241379,29
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,August 2017,NL,WE,4.631578947,38
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,September 2017,NL,WE,4.428571429,35
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,October 2017,NL,WE,4.192307692,26
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,November 2017,NL,WE,4.241379310,29
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,December 2017,NL,WE,4.625,32
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,January 2018,NL,WE,4.535714286,28
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,February 2018,NL,WE,4.6,40
Non-Prog,CA115 TEAM HYUNDAI,Non-Prog,WED,February 2017,NL,WE,4.142857143,14
Non-Prog,CA115 TEAM HYUNDAI,Non-Prog,WED,March 2017,NL,WE,4.266666667,15
Non-Prog,CA115 TEAM HYUNDAI,Non-Prog,WED,April 2017,NL,WE,4.692307692,13
Non-Prog,CA115 TEAM HYUNDAI,Non-Prog,WED,May 2017,NL,WE,4.692307692,13
Non-Prog,CA115 TEAM HYUNDAI,Non-Prog,WED,June 2017,NL,WE,4.583333333,12
Non-Prog,CA181 GILROY HYUNDAI,Non-Prog,WED,February 2017,NL,WE,4.55,20
Non-Prog,CA181 GILROY HYUNDAI,Non-Prog,WED,March 2017,NL,WE,4.736842105,19
Non-Prog,CA181 GILROY HYUNDAI,Non-Prog,WED,April 2017,NL,WE,4.833333333,6
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,February 2017,NL,WE,4.7,170
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,March 2017,NL,WE,4.682926829,205
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,April 2017,NL,WE,4.731707317,164
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,May 2017,NL,WE,4.634517766,197
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,June 2017,NL,WE,4.698744770,239
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,July 2017,NL,WE,4.597609562,251
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,August 2017,NL,WE,4.717054264,258
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,September 2017,NL,WE,4.634703196,219
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,October 2017,NL,WE,4.672985782,211
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,November 2017,NL,WE,4.676470588,238
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,December 2017,NL,WE,4.792746114,193
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,January 2018,NL,WE,4.653333333,225
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,February 2018,NL,WE,4.745370370,216
Non-Prog,CA308 FUTURE HYUNDAI OF CONCORD,Non-Prog,WED,February 2017,NL,WE,4.741379310,58
Non-Prog,CA308 FUTURE HYUNDAI OF CONCORD,Non-Prog,WED,March 2017,NL,WE,4.796875,64
