CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. WREC_SCORE,Count of WREC_SCORE
Non-Prog,CA307 CENTRAL VALLEY HYUNDAI,Non-Prog,WEA,May 2017,NL,WE,0.927710843,83
Non-Prog,CA307 CENTRAL VALLEY HYUNDAI,Non-Prog,WEA,June 2017,NL,WE,0.962962963,108
Non-Prog,CA307 CENTRAL VALLEY HYUNDAI,Non-Prog,WEA,July 2017,NL,WE,0.988636364,88
Non-Prog,CA307 CENTRAL VALLEY HYUNDAI,Non-Prog,WEA,August 2017,NL,WE,0.957446809,94
Non-Prog,CA307 CENTRAL VALLEY HYUNDAI,Non-Prog,WEA,September 2017,NL,WE,0.927835052,97
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,January 2017,NL,WE,0.922077922,77
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,February 2017,NL,WE,0.910447761,67
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,March 2017,NL,WE,0.901960784,102
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,April 2017,NL,WE,0.893939394,66
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,May 2017,NL,WE,0.907692308,65
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,June 2017,NL,WE,0.839622642,106
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,July 2017,NL,WE,0.913580247,81
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,August 2017,NL,WE,0.894117647,85
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,September 2017,NL,WE,0.910112360,89
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,January 2017,NL,WE,0.875,8
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,February 2017,NL,WE,0.909090909,11
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,March 2017,NL,WE,0.769230769,13
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,April 2017,NL,WE,0.818181818,11
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,May 2017,NL,WE,0.666666667,24
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,June 2017,NL,WE,0.818181818,22
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,July 2017,NL,WE,0.818181818,22
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,August 2017,NL,WE,0.95,20
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,September 2017,NL,WE,0.807692308,26
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,January 2017,NL,WE,1,8
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,February 2017,NL,WE,1,9
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,March 2017,NL,WE,1,12
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,April 2017,NL,WE,1,14
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,May 2017,NL,WE,0.947368421,19
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,June 2017,NL,WE,0.866666667,15
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,July 2017,NL,WE,1,17
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,August 2017,NL,WE,0.9,20
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,September 2017,NL,WE,0.714285714,7
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,January 2017,NL,WE,0.948979592,98
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,February 2017,NL,WE,0.974789916,119
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,March 2017,NL,WE,0.92,125
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,April 2017,NL,WE,0.951219512,123
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,May 2017,NL,WE,0.978723404,94
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,June 2017,NL,WE,0.914529915,117
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,July 2017,NL,WE,0.921739130,115
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,August 2017,NL,WE,0.909090909,143
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,September 2017,NL,WE,0.936936937,111
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,January 2017,NL,WE,0.928571429,14
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,February 2017,NL,WE,1,22
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,March 2017,NL,WE,0.962962963,27
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,April 2017,NL,WE,0.954545455,22
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,May 2017,NL,WE,0.921052632,38
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,June 2017,NL,WE,0.973684211,38
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,July 2017,NL,WE,0.838709677,31
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,August 2017,NL,WE,0.942307692,52
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,September 2017,NL,WE,0.888888889,36
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,January 2017,NL,WE,0.944444444,36
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,February 2017,NL,WE,0.848484848,33
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,March 2017,NL,WE,0.916666667,36
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,April 2017,NL,WE,0.861111111,36
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,May 2017,NL,WE,0.848484848,33
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,June 2017,NL,WE,0.9,50
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,July 2017,NL,WE,0.754385965,57
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,August 2017,NL,WE,0.796296296,54
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,September 2017,NL,WE,0.775510204,49
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,January 2017,NL,WE,1,28
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,February 2017,NL,WE,0.962962963,27
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,March 2017,NL,WE,0.9,20
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,April 2017,NL,WE,1,26
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,May 2017,NL,WE,0.931034483,29
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,June 2017,NL,WE,0.928571429,28
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,July 2017,NL,WE,1,22
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,August 2017,NL,WE,0.814814815,27
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,September 2017,NL,WE,0.793103448,29
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,January 2017,NL,WE,0.955882353,68
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,February 2017,NL,WE,0.983606557,61
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,March 2017,NL,WE,0.947368421,76
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,April 2017,NL,WE,0.966101695,59
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,May 2017,NL,WE,0.95,60
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,June 2017,NL,WE,0.977777778,90
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,July 2017,NL,WE,0.863636364,88
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,August 2017,NL,WE,0.915662651,83
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,September 2017,NL,WE,0.956989247,93
Non-Prog,NV017 CARSON CITY HYUNDAI,Non-Prog,WEA,January 2017,NL,WE,0.705882353,17
Non-Prog,NV017 CARSON CITY HYUNDAI,Non-Prog,WEA,February 2017,NL,WE,0.777777778,9
Non-Prog,NV017 CARSON CITY HYUNDAI,Non-Prog,WEA,March 2017,NL,WE,1,5
Non-Prog,NV017 CARSON CITY HYUNDAI,Non-Prog,WEA,April 2017,NL,WE,1,6
Non-Prog,NV017 CARSON CITY HYUNDAI,Non-Prog,WEA,May 2017,NL,WE,1,11
Non-Prog,NV028 CARSON CAR CENTER HYUNDAI,Non-Prog,WEA,August 2017,NL,WE,0.941176471,17
Non-Prog,NV028 CARSON CAR CENTER HYUNDAI,Non-Prog,WEA,September 2017,NL,WE,0.95,20
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,January 2017,NL,WE,1,36
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,February 2017,NL,WE,0.925925926,27
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,March 2017,NL,WE,0.944444444,36
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,April 2017,NL,WE,0.941176471,68
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,May 2017,NL,WE,0.970297030,101
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,June 2017,NL,WE,0.91,100
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,July 2017,NL,WE,0.969465649,131
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,August 2017,NL,WE,0.969696970,132
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,September 2017,NL,WE,0.939655172,116
Non-Prog,CA293 HARDIN HYUNDAI,Non-Prog,WEB,January 2017,NL,WE,0.947368421,76
Non-Prog,CA293 HARDIN HYUNDAI,Non-Prog,WEB,February 2017,NL,WE,0.905660377,53
Non-Prog,CA293 HARDIN HYUNDAI,Non-Prog,WEB,March 2017,NL,WE,0.939393939,66
Non-Prog,CA293 HARDIN HYUNDAI,Non-Prog,WEB,April 2017,NL,WE,0.951807229,83
Non-Prog,CA293 HARDIN HYUNDAI,Non-Prog,WEB,May 2017,NL,WE,0.933333333,90
Non-Prog,CA293 HARDIN HYUNDAI,Non-Prog,WEB,June 2017,NL,WE,0.914634146,82
Non-Prog,CA293 HARDIN HYUNDAI,Non-Prog,WEB,July 2017,NL,WE,0.935897436,78
Non-Prog,CA293 HARDIN HYUNDAI,Non-Prog,WEB,August 2017,NL,WE,0.965517241,29
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,January 2017,NL,WE,1,30
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,February 2017,NL,WE,0.972972973,37
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,March 2017,NL,WE,0.935483871,31
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,April 2017,NL,WE,0.916666667,24
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,May 2017,NL,WE,0.966666667,30
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,June 2017,NL,WE,0.947368421,38
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,July 2017,NL,WE,0.949152542,59
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,August 2017,NL,WE,0.9,60
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,0.928571429,42
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,January 2017,NL,WE,0.984848485,66
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,February 2017,NL,WE,0.953125,64
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,March 2017,NL,WE,0.941176471,68
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,April 2017,NL,WE,0.971428571,70
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,May 2017,NL,WE,0.963963964,111
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,June 2017,NL,WE,0.948717949,117
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,July 2017,NL,WE,0.930232558,86
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,August 2017,NL,WE,1,95
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,0.965217391,115
Non-Prog,CA310 GARDEN GROVE HYUNDAI,Non-Prog,WEB,January 2017,NL,WE,0.9625,80
Non-Prog,CA310 GARDEN GROVE HYUNDAI,Non-Prog,WEB,February 2017,NL,WE,0.964705882,85
Non-Prog,CA310 GARDEN GROVE HYUNDAI,Non-Prog,WEB,March 2017,NL,WE,0.968085106,94
Non-Prog,CA310 GARDEN GROVE HYUNDAI,Non-Prog,WEB,April 2017,NL,WE,0.919354839,62
Non-Prog,CA310 GARDEN GROVE HYUNDAI,Non-Prog,WEB,May 2017,NL,WE,0.942857143,35
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,January 2017,NL,WE,0.9375,16
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,February 2017,NL,WE,0.965517241,29
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,March 2017,NL,WE,0.958333333,24
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,April 2017,NL,WE,0.902439024,41
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,May 2017,NL,WE,0.849056604,53
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,June 2017,NL,WE,0.966101695,59
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,July 2017,NL,WE,0.957142857,70
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,August 2017,NL,WE,0.971428571,70
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,0.883333333,60
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,January 2017,NL,WE,0.884615385,78
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,February 2017,NL,WE,0.852941176,68
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,March 2017,NL,WE,0.866666667,75
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,April 2017,NL,WE,0.828947368,76
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,May 2017,NL,WE,0.882978723,94
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,June 2017,NL,WE,0.815602837,141
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,July 2017,NL,WE,0.817391304,115
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,August 2017,NL,WE,0.875,128
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,September 2017,NL,WE,0.9296875,128
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,January 2017,NL,WE,0.954954955,111
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,February 2017,NL,WE,0.98,150
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,March 2017,NL,WE,0.948905109,137
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,April 2017,NL,WE,0.928,125
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,May 2017,NL,WE,0.952380952,126
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,June 2017,NL,WE,0.9375,176
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,July 2017,NL,WE,0.929936306,157
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,August 2017,NL,WE,0.927884615,208
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,0.944751381,181
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,January 2017,NL,WE,0.985915493,71
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,February 2017,NL,WE,0.988095238,84
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,March 2017,NL,WE,0.977528090,89
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,April 2017,NL,WE,0.984848485,66
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,May 2017,NL,WE,0.926470588,68
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,June 2017,NL,WE,0.971428571,70
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,July 2017,NL,WE,0.976744186,86
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,August 2017,NL,WE,0.947761194,134
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,0.926315789,95
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,January 2017,NL,WE,0.891891892,37
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,February 2017,NL,WE,0.871794872,39
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,March 2017,NL,WE,0.878048780,41
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,April 2017,NL,WE,0.886363636,44
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,May 2017,NL,WE,0.826923077,52
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,June 2017,NL,WE,0.833333333,48
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,July 2017,NL,WE,0.836363636,55
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,August 2017,NL,WE,0.925373134,67
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,September 2017,NL,WE,0.916666667,60
Non-Prog,CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,January 2017,NL,WE,0.846153846,26
Non-Prog,CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,February 2017,NL,WE,0.8,5
Non-Prog,CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,July 2017,NL,WE,0.696969697,66
Non-Prog,CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,August 2017,NL,WE,0.925,40
Non-Prog,CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,0.895833333,48
Non-Prog,CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,January 2017,NL,WE,0.977272727,44
Non-Prog,CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,February 2017,NL,WE,0.921052632,38
Non-Prog,CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,March 2017,NL,WE,0.963636364,55
Non-Prog,CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,April 2017,NL,WE,0.976744186,43
Non-Prog,CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,May 2017,NL,WE,1,46
Non-Prog,CA363 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,June 2017,NL,WE,1,7
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,August 2017,NL,WE,0.949152542,59
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,0.956521739,92
Non-Prog,CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,September 2017,NL,WE,0.828571429,35
Non-Prog,CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,September 2017,NL,WE,0.913580247,81
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,January 2017,NL,WE,0.954545455,22
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,1,15
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,1,19
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,1,15
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,0.923076923,13
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,0.962962963,27
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,0.764705882,17
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,0.962962963,27
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,1,16
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,January 2017,NL,WE,0.970149254,67
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,0.984126984,63
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,0.971830986,71
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,0.981818182,55
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,0.912280702,57
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,0.966666667,90
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,0.984615385,65
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,0.962962963,81
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,0.947368421,76
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,January 2017,NL,WE,1,10
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,1,7
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,0.9375,16
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,0.9,10
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,0.857142857,7
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,0.8,15
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,0.913043478,23
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,0.956521739,23
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,1,20
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,January 2017,NL,WE,0.947368421,38
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,0.875,40
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,0.969696970,33
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,0.888888889,36
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,1,43
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,0.927272727,55
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,0.912280702,57
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,0.980769231,52
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,0.946428571,56
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,0.894736842,38
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,0.943396226,53
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,0.930232558,43
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,0.886363636,88
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,0.827586207,58
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,0.878378378,74
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,0.902777778,72
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,0.925925926,54
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,January 2017,NL,WE,0.857142857,14
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,0.8,10
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,0.826086957,23
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,0.888888889,9
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,0.894736842,19
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,0.8125,16
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,0.909090909,11
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,0.869565217,23
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,0.869565217,23
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,January 2017,NL,WE,0.974619289,197
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,February 2017,NL,WE,0.967741935,124
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,March 2017,NL,WE,0.971014493,138
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,April 2017,NL,WE,0.972027972,143
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,May 2017,NL,WE,0.959770115,174
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,June 2017,NL,WE,0.957746479,213
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,July 2017,NL,WE,0.964824121,199
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,August 2017,NL,WE,0.940594059,202
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,September 2017,NL,WE,0.906666667,150
