CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. TIMELINESS_RATING_SCORE,Count of TIMELINESS_RATING_SCORE
Non-Prog,CA020 FRANK HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,3.166666667,24
Non-Prog,CA248 POWAY HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,3.380952381,21
Non-Prog,CA248 POWAY HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,3.714285714,7
Non-Prog,CA281 NORTH COUNTY HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,3.142857143,21
Non-Prog,CA281 NORTH COUNTY HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,3.464285714,28
Non-Prog,CA282 KEARNY MESA HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,2.612903226,31
Non-Prog,CA282 KEARNY MESA HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,2.733333333,30
Non-Prog,CA357 PENSKE HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,3.266666667,15
Non-Prog,CA357 PENSKE HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,3.45,20
Non-Prog,CA367 ESCONDIDO HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,3.2,20
Non-Prog,CA367 ESCONDIDO HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,3.138888889,36
Non-Prog,CA372 IMPERIAL VALLEY HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,4,3
Non-Prog,CA372 IMPERIAL VALLEY HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,2.833333333,6
Non-Prog,HI010 KUHIO HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,4,3
Non-Prog,HI010 KUHIO HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,4,1
Non-Prog,HI012 TONY HYUNDAI WAIPIO,Non-Prog,WE7,January 2018,NL,WE,3.529411765,17
Non-Prog,HI012 TONY HYUNDAI WAIPIO,Non-Prog,WE7,February 2018,NL,WE,4,13
Non-Prog,HI015 BIG ISLAND HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,1.5,2
Non-Prog,HI015 BIG ISLAND HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,3,2
Non-Prog,HI016 WINDWARD HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,3.111111111,9
Non-Prog,HI016 WINDWARD HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,3.444444444,9
Non-Prog,HI018 MAUI HYUNDAI,Non-Prog,WE7,January 2018,NL,WE,3,1
Non-Prog,HI018 MAUI HYUNDAI,Non-Prog,WE7,February 2018,NL,WE,4,2
Non-Prog,HI019 TONY HYUNDAI HONOLULU,Non-Prog,WE7,January 2018,NL,WE,3.727272727,11
Non-Prog,HI019 TONY HYUNDAI HONOLULU,Non-Prog,WE7,February 2018,NL,WE,3.5,10
Non-Prog,CA121 ONTARIO HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,3.1,20
Non-Prog,CA121 ONTARIO HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.75,12
Non-Prog,CA134 GOSCH HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,3.461538462,13
Non-Prog,CA134 GOSCH HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.25,12
Non-Prog,CA197 RIVERSIDE HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,3,17
Non-Prog,CA197 RIVERSIDE HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.75,8
Non-Prog,CA253 VICTORVILLE HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,3.136363636,22
Non-Prog,CA253 VICTORVILLE HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.357142857,14
Non-Prog,CA300 CARDINALEWAY HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,3.230769231,13
Non-Prog,CA300 CARDINALEWAY HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.181818182,11
Non-Prog,CA309 HYUNDAI INLAND EMPIRE,Non-Prog,WE8,January 2018,NL,WE,3.25,8
Non-Prog,CA309 HYUNDAI INLAND EMPIRE,Non-Prog,WE8,February 2018,NL,WE,3.25,12
Non-Prog,CA311 HYUNDAI OF LA QUINTA,Non-Prog,WE8,January 2018,NL,WE,3.357142857,14
Non-Prog,CA311 HYUNDAI OF LA QUINTA,Non-Prog,WE8,February 2018,NL,WE,3.6,10
Non-Prog,CA321 PUENTE HILLS HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,3.357142857,14
Non-Prog,CA321 PUENTE HILLS HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.0625,16
Non-Prog,CA334 WIN HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,2.653846154,26
Non-Prog,CA334 WIN HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,2.9,30
Non-Prog,CA340 PALM SPRINGS HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,3.642857143,14
Non-Prog,CA340 PALM SPRINGS HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.578947368,19
Non-Prog,CA366 TEMECULA HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,3,28
Non-Prog,CA366 TEMECULA HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.259259259,27
Non-Prog,CA368 GLENDALE HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,2.96,25
Non-Prog,CA368 GLENDALE HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.173913043,23
Non-Prog,CA369 GLENDORA HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,2.806451613,31
Non-Prog,CA369 GLENDORA HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.652173913,23
Non-Prog,CA371 CLAREMONT HYUNDAI,Non-Prog,WE8,January 2018,NL,WE,4.25,8
Non-Prog,CA371 CLAREMONT HYUNDAI,Non-Prog,WE8,February 2018,NL,WE,3.5,8
Non-Prog,CA102 NORTHWOOD HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,3,3
Non-Prog,CA129 CHICO HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,3.285714286,7
Non-Prog,CA129 CHICO HYUNDAI,Non-Prog,WEA,February 2018,NL,WE,3,4
Non-Prog,CA172 LITHIA HYUNDAI OF FRESNO,Non-Prog,WEA,January 2018,NL,WE,3.647058824,17
Non-Prog,CA172 LITHIA HYUNDAI OF FRESNO,Non-Prog,WEA,February 2018,NL,WE,3.705882353,17
Non-Prog,CA173 SELMA HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,4.5,4
Non-Prog,CA173 SELMA HYUNDAI,Non-Prog,WEA,February 2018,NL,WE,2,1
Non-Prog,CA232 HYUNDAI OF ROSEVILLE,Non-Prog,WEA,January 2018,NL,WE,3.461538462,39
Non-Prog,CA232 HYUNDAI OF ROSEVILLE,Non-Prog,WEA,February 2018,NL,WE,3.520833333,48
Non-Prog,CA307 CENTRAL VALLEY HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,3.666666667,12
Non-Prog,CA307 CENTRAL VALLEY HYUNDAI,Non-Prog,WEA,February 2018,NL,WE,3.352941176,17
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,2.5,18
Non-Prog,CA315 SACRAMENTO HYUNDAI,Non-Prog,WEA,February 2018,NL,WE,3.1,30
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,3.125,8
Non-Prog,CA328 MOMENTUM HYUNDAI,Non-Prog,WEA,February 2018,NL,WE,3.8,5
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,4.5,2
Non-Prog,CA332 MERCED HYUNDAI,Non-Prog,WEA,February 2018,NL,WE,4,3
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,3.518518519,27
Non-Prog,CA339 FOLSOM LAKE HYUNDAI,Non-Prog,WEA,February 2018,NL,WE,3.466666667,30
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,January 2018,NL,WE,3.142857143,7
Non-Prog,CA345 PREMIER HYUNDAI OF TRACY,Non-Prog,WEA,February 2018,NL,WE,3,13
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,2.9,10
Non-Prog,CA350 STOCKTON HYUNDAI,Non-Prog,WEA,February 2018,NL,WE,2.785714286,14
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,January 2018,NL,WE,3.111111111,9
Non-Prog,CA362 HYUNDAI OF VACAVILLE,Non-Prog,WEA,February 2018,NL,WE,3.785714286,14
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,January 2018,NL,WE,4.181818182,11
Non-Prog,NV014 LITHIA HYUNDAI OF RENO,Non-Prog,WEA,February 2018,NL,WE,3.666666667,15
Non-Prog,NV028 CARSON CAR CENTER HYUNDAI,Non-Prog,WEA,January 2018,NL,WE,2.923076923,13
Non-Prog,NV028 CARSON CAR CENTER HYUNDAI,Non-Prog,WEA,February 2018,NL,WE,3.6,5
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,January 2018,NL,WE,3.588235294,17
Non-Prog,CA273 ALLEN HYUNDAI OF LAGUNA NIGUEL,Non-Prog,WEB,February 2018,NL,WE,3.4,20
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,3.8,15
Non-Prog,CA296 DOWNEY HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,3.272727273,11
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,3,19
Non-Prog,CA303 HARBOR HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,3.153846154,13
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,3.142857143,14
Non-Prog,CA317 TUTTLE CLICK HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,3.428571429,14
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,January 2018,NL,WE,3.392857143,28
Non-Prog,CA323 NORM REEVES HYUNDAI SUPERSTORE,Non-Prog,WEB,February 2018,NL,WE,3.264705882,34
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,3.342857143,35
Non-Prog,CA325 TUSTIN HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,3.6,35
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,3.846153846,13
Non-Prog,CA335 SOUTH BAY HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,3.333333333,12
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,January 2018,NL,WE,3.176470588,17
Non-Prog,CA342 WIN HYUNDAI CARSON,Non-Prog,WEB,February 2018,NL,WE,3.833333333,12
Non-Prog,CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,3.25,12
Non-Prog,CA352 NISSANI BROS HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,3,15
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,3.48,25
Non-Prog,CA375 GARDEN GROVE HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,3.466666667,30
Non-Prog,CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,January 2018,NL,WE,2.947368421,19
Non-Prog,CA376 HUNTINGTON BEACH HYUNDAI,Non-Prog,WEB,February 2018,NL,WE,2.863636364,22
Non-Prog,CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,January 2018,NL,WE,3.5,12
Non-Prog,CA377 RUSSELL WESTBROOK HYUNDAI ANAH,Non-Prog,WEB,February 2018,NL,WE,3.052631579,19
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3,1
Non-Prog,CA077 SALINAS HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.5,2
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3.5,10
Non-Prog,CA106 RALLY HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.416666667,12
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,2.333333333,3
Non-Prog,CA274 VISALIA HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.333333333,3
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3.25,12
Non-Prog,CA275 PARKWAY HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.111111111,9
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3.565217391,23
Non-Prog,CA290 LADIN HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.315789474,19
Non-Prog,CA301 RANCHO GRANDE HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3,4
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3.809523810,21
Non-Prog,CA314 KEYES HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.56,25
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3,4
Non-Prog,CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.857142857,14
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,January 2018,NL,WE,3,10
Non-Prog,CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,February 2018,NL,WE,3.133333333,30
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,January 2018,NL,WE,3,5
Non-Prog,CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,February 2018,NL,WE,3,7
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3.666666667,6
Non-Prog,CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.357142857,14
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,3.5,2
Non-Prog,CA358 PENINSULA HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.375,8
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,January 2018,NL,WE,3.083333333,12
Non-Prog,CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,February 2018,NL,WE,3.125,8
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,2.666666667,3
Non-Prog,CA361 HANFORD HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,3.333333333,3
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,January 2018,NL,WE,1.857142857,7
Non-Prog,CA365 SAGE HYUNDAI,Non-Prog,WEC,February 2018,NL,WE,4,1
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,January 2018,NL,WE,3.4,5
Non-Prog,CA033 MANLY HYUNDAI,Non-Prog,WED,February 2018,NL,WE,3.4,10
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,January 2018,NL,WE,3.361111111,36
Non-Prog,CA304 CAPITOL HYUNDAI,Non-Prog,WED,February 2018,NL,WE,3.585365854,41
Non-Prog,CA308 FUTURE HYUNDAI OF CONCORD,Non-Prog,WED,January 2018,NL,WE,3.583333333,12
Non-Prog,CA308 FUTURE HYUNDAI OF CONCORD,Non-Prog,WED,February 2018,NL,WE,4.111111111,18
Non-Prog,CA320 DUBLIN HYUNDAI,Non-Prog,WED,January 2018,NL,WE,3.416666667,24
Non-Prog,CA320 DUBLIN HYUNDAI,Non-Prog,WED,February 2018,NL,WE,3.366666667,30
Non-Prog,CA324 STEVENS CREEK HYUNDAI,Non-Prog,WED,January 2018,NL,WE,3.304347826,23
Non-Prog,CA324 STEVENS CREEK HYUNDAI,Non-Prog,WED,February 2018,NL,WE,3.166666667,42
Non-Prog,CA331 ALL STAR HYUNDAI,Non-Prog,WED,January 2018,NL,WE,4.5,4
Non-Prog,CA331 ALL STAR HYUNDAI,Non-Prog,WED,February 2018,NL,WE,3.8,5
Non-Prog,CA341 HANLEES HILLTOP HYUNDAI,Non-Prog,WED,January 2018,NL,WE,2.666666667,3
Non-Prog,CA341 HANLEES HILLTOP HYUNDAI,Non-Prog,WED,February 2018,NL,WE,4,2
Non-Prog,CA343 HANLEES FREMONT HYUNDAI,Non-Prog,WED,January 2018,NL,WE,3.25,8
Non-Prog,CA343 HANLEES FREMONT HYUNDAI,Non-Prog,WED,February 2018,NL,WE,3,8
Non-Prog,CA355 NICHOLAS PARKS HYUNDAI,Non-Prog,WED,January 2018,NL,WE,2.789473684,19
Non-Prog,CA355 NICHOLAS PARKS HYUNDAI,Non-Prog,WED,February 2018,NL,WE,3.3125,16
Non-Prog,CA360 HYUNDAI OF SERRAMONTE,Non-Prog,WED,January 2018,NL,WE,3.178571429,28
Non-Prog,CA360 HYUNDAI OF SERRAMONTE,Non-Prog,WED,February 2018,NL,WE,3.212121212,33
Non-Prog,CA364 HYUNDAI OF PETALUMA,Non-Prog,WED,January 2018,NL,WE,4,3
Non-Prog,CA364 HYUNDAI OF PETALUMA,Non-Prog,WED,February 2018,NL,WE,3.428571429,7
Non-Prog,CA370 GILROY HYUNDAI,Non-Prog,WED,January 2018,NL,WE,3.714285714,7
Non-Prog,CA370 GILROY HYUNDAI,Non-Prog,WED,February 2018,NL,WE,3.333333333,6
Non-Prog,CA374 TEAM HYUNDAI,Non-Prog,WED,January 2018,NL,WE,3.5,2
Non-Prog,CA374 TEAM HYUNDAI,Non-Prog,WED,February 2018,NL,WE,3.666666667,3
