DEALER,DEALER PROGRAM,DIST,Measure Names,"Month, Year of Rpt Month_Cal",NATL,REGION CODE,2YMC Ret %,2ymc Den Ct,2ymc Num Ct
NY120 STAR HYUNDAI,Non-Prog,EA5,2ymc Den Ct,August 2017,NL,EA,0.535550459,872,
NY120 STAR HYUNDAI,Non-Prog,EA5,2ymc Den Ct,September 2017,NL,EA,0.524822695,846,
NY120 STAR HYUNDAI,Non-Prog,EA5,2ymc Den Ct,October 2017,NL,EA,0.50875,800,
NY120 STAR HYUNDAI,Non-Prog,EA5,2ymc Den Ct,November 2017,NL,EA,0.496580027,731,
NY120 STAR HYUNDAI,Non-Prog,EA5,2ymc Den Ct,December 2017,NL,EA,0.507982583,689,
NY120 STAR HYUNDAI,Non-Prog,EA5,2ymc Den Ct,January 2018,NL,EA,0.511111111,630,
NY120 STAR HYUNDAI,Non-Prog,EA5,2ymc Den Ct,February 2018,NL,EA,0.522184300,586,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,February 2017,NL,EA,0.646820027,739,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,March 2017,NL,EA,0.692771084,830,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,April 2017,NL,EA,0.702959831,946,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,May 2017,NL,EA,0.716926070,1028,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,June 2017,NL,EA,0.686196624,1007,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,July 2017,NL,EA,0.680830973,1059,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,August 2017,NL,EA,0.681695221,1109,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,September 2017,NL,EA,0.688181818,1100,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,October 2017,NL,EA,0.705348133,991,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,November 2017,NL,EA,0.724885845,876,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,December 2017,NL,EA,0.747072600,854,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,January 2018,NL,EA,0.759628154,753,
NY121 MID-ISLAND HYUNDAI,Prog,EA5,2ymc Den Ct,February 2018,NL,EA,0.720164609,729,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,February 2017,NL,EA,0.687258687,777,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,March 2017,NL,EA,0.648387097,930,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,April 2017,NL,EA,0.636882129,1052,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,May 2017,NL,EA,0.627076412,1204,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,June 2017,NL,EA,0.608156028,1128,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,July 2017,NL,EA,0.621774194,1240,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,August 2017,NL,EA,0.6,1235,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,September 2017,NL,EA,0.606661380,1261,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,October 2017,NL,EA,0.587610619,1130,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,November 2017,NL,EA,0.596743295,1044,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,December 2017,NL,EA,0.576288660,970,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,January 2018,NL,EA,0.592057762,831,
NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,2ymc Den Ct,February 2018,NL,EA,0.573281453,771,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,February 2017,NL,EA,0.769338959,711,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,March 2017,NL,EA,0.786155748,809,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,April 2017,NL,EA,0.780065005,923,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,May 2017,NL,EA,0.780607248,1021,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,June 2017,NL,EA,0.761658031,965,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,July 2017,NL,EA,0.757788945,995,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,August 2017,NL,EA,0.768700787,1016,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,September 2017,NL,EA,0.767045455,1056,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,October 2017,NL,EA,0.766272189,1014,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,November 2017,NL,EA,0.768817204,930,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,December 2017,NL,EA,0.766514806,878,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,January 2018,NL,EA,0.773684211,760,
NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,February 2018,NL,EA,0.765986395,735,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,February 2017,NL,EA,0.786274510,1020,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,March 2017,NL,EA,0.766028310,1201,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,April 2017,NL,EA,0.784037559,1278,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,May 2017,NL,EA,0.805315615,1505,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,June 2017,NL,EA,0.815807560,1455,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,July 2017,NL,EA,0.832782551,1513,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,August 2017,NL,EA,0.829065744,1445,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,September 2017,NL,EA,0.801075269,1488,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,October 2017,NL,EA,0.796466431,1415,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,November 2017,NL,EA,0.804069329,1327,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,December 2017,NL,EA,0.838493724,1195,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,January 2018,NL,EA,0.810516772,1103,
NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,2ymc Den Ct,February 2018,NL,EA,0.773320896,1072,
NY131 BAY RIDGE HYUNDAI,Non-Prog,EA5,2ymc Den Ct,May 2017,NL,EA,0.354430380,79,
