DEALER,DEALER PROGRAM,DIST,Measure Names,Month of Rpt Month_Cal,NATL,REGION CODE,Year of Rpt Month_Cal,% Difference in Cproct,Cproct
KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,Cproct,July,NL,CE,2017,,16
KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,Cproct,August,NL,CE,2017,,246
KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,Cproct,September,NL,CE,2017,,222
KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,Cproct,October,NL,CE,2017,,173
KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,Cproct,November,NL,CE,2017,,191
KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,Cproct,December,NL,CE,2017,,178
KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,Cproct,January,NL,CE,2018,,191
KY032 DON FRANKLIN NICHOLASVILLE HYU,Non-Prog,CE4,Cproct,February,NL,CE,2018,,158
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,818
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,945
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,830
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,829
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,990
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,903
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,889
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,853
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,936
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,787
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,861
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,760
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,4.889975550%,858
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,-7.619047619%,873
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,-0.240963855%,828
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,4.704463209%,868
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,-2.222222222%,968
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,1.882613511%,920
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,17.322834646%,1043
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,11.606096131%,952
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,0.106837607%,937
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,7.242693774%,844
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,-1.509872242%,848
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,24.342105263%,945
OH011 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,-5.827505828%,808
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,79
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,130
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,132
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,91
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,116
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,113
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,111
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,111
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,123
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,89
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,89
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,98
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,24.050632911%,98
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,11.538461538%,145
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,-35.606060606%,85
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,30.769230769%,119
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,-6.896551724%,108
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,-6.194690265%,106
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,15.315315315%,128
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,-6.306306306%,104
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,-14.634146341%,105
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,3.370786517%,92
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,-16.853932584%,74
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,-18.367346939%,80
OH024 NASSIEF HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,-20.408163265%,78
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,383
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,445
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,387
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,378
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,420
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,407
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,415
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,354
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,403
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,371
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,384
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,352
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,-12.532637076%,335
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,-16.404494382%,372
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,-12.144702842%,340
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,3.174603175%,390
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,-4.523809524%,401
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,-9.828009828%,367
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,-0.963855422%,411
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,-6.497175141%,331
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,-5.459057072%,381
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,-4.851752022%,353
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,-6.510416667%,359
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,11.363636364%,392
OH038 WAIKEM HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,5.373134328%,353
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,585
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,650
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,614
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,534
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,565
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,670
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,672
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,621
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,588
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,583
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,640
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,528
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,-0.854700855%,580
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,-4.615384615%,620
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,4.560260586%,642
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,25.655430712%,671
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,19.115044248%,673
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,-1.791044776%,658
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,15.476190476%,776
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,16.425120773%,723
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,11.734693878%,657
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,17.495711835%,685
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,-3.28125%,619
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,26.515151515%,668
OH041 GANLEY HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,5.344827586%,611
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,428
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,484
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,407
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,392
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,412
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,397
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,481
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,424
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,413
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,315
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,412
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,348
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,-25.467289720%,319
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,-25.206611570%,362
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,-22.604422604%,315
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,-4.846938776%,373
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,-12.378640777%,361
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,-11.586901763%,351
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,-16.216216216%,403
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,-22.877358491%,327
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,-6.053268765%,388
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,6.666666667%,336
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,-13.834951456%,355
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,1.724137931%,354
OH044 GANLEY WESTSIDE HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,-1.253918495%,315
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,388
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,455
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,375
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,368
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,435
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,410
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,408
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,365
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,379
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,284
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,279
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,287
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,-26.804123711%,284
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,-29.450549451%,321
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,-30.4%,261
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,-19.021739130%,298
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,-39.770114943%,262
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,-34.634146341%,268
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,-5.882352941%,384
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,-4.657534247%,348
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,-8.707124011%,346
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,27.816901408%,363
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,12.903225806%,315
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,11.149825784%,319
OH047 PRESTON HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,5.633802817%,300
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,635
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,770
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,656
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,644
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,652
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,641
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,606
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,587
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,604
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,598
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,669
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,604
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,-7.244094488%,589
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,-14.025974026%,662
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,-17.073170732%,544
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,2.173913043%,658
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,0.766871166%,657
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,-16.848673947%,533
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,18.151815182%,716
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,1.873935264%,598
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,2.317880795%,618
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,-7.525083612%,553
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,-16.890881913%,556
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,-18.211920530%,494
OH051 RICK CASE HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,-5.602716469%,556
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,825
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,946
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,822
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,816
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,925
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,897
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,945
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,857
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,858
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,749
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,818
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,832
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,4.484848485%,862
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,-2.536997886%,922
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,-3.041362530%,797
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,6.740196078%,871
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,-2.378378378%,903
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,-11.036789298%,798
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,-3.703703704%,910
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,8.984830805%,934
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,0.699300699%,864
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,7.610146862%,806
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,1.711491443%,832
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,2.644230769%,854
OH053 RON MARHOFER HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,-15.429234339%,729
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,178
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,148
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,119
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,161
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,180
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,173
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,201
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,159
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,111
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,129
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,152
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,110
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,-35.955056180%,114
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,-36.486486486%,94
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,-15.966386555%,100
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,-22.360248447%,125
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,-23.333333333%,138
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,-25.433526012%,129
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,-8.955223881%,183
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,9.433962264%,174
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,76.576576577%,196
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,11.627906977%,144
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,-24.342105263%,115
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,11.818181818%,123
OH056 GRAHAM HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,49.122807018%,170
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,356
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,408
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,413
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,439
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,519
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,419
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,400
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2016,,429
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2016,,405
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2016,,386
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2016,,399
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2017,,333
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2017,10.112359551%,392
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2017,-7.843137255%,376
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2017,-14.285714286%,354
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2017,-16.400911162%,367
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2017,-22.350674374%,403
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2017,-12.887828162%,365
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2017,-10.25%,359
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,September,NL,CE,2017,-19.347319347%,346
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,October,NL,CE,2017,-6.666666667%,378
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,November,NL,CE,2017,7.253886010%,414
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,December,NL,CE,2017,-11.528822055%,353
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,January,NL,CE,2018,63.963963964%,546
OH058 CRESTMONT HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2018,29.591836735%,508
OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,Cproct,February,NL,CE,2016,,539
OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,Cproct,March,NL,CE,2016,,663
OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,Cproct,April,NL,CE,2016,,554
OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,Cproct,May,NL,CE,2016,,596
OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,Cproct,June,NL,CE,2016,,675
OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,Cproct,July,NL,CE,2016,,637
OH060 GREAT LAKES HYUNDAI,Non-Prog,CE5,Cproct,August,NL,CE,2016,,693
