CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. RTN_SCORE,Count of RTN_SCORE
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,March 2017,NL,CE,4.823529412,68
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,April 2017,NL,CE,4.645569620,79
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,May 2017,NL,CE,4.714285714,84
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,June 2017,NL,CE,4.712,125
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,July 2017,NL,CE,4.733333333,120
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,August 2017,NL,CE,4.56,100
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,September 2017,NL,CE,4.515151515,99
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,October 2017,NL,CE,4.076923077,26
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,November 2017,NL,CE,4.546875,64
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,December 2017,NL,CE,4.632653061,49
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,January 2018,NL,CE,4.570370370,135
Non-Prog,IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,February 2018,NL,CE,4.678160920,87
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,February 2017,NL,CE,4.170731707,82
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,March 2017,NL,CE,4.555555556,72
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,April 2017,NL,CE,4.538461538,52
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,May 2017,NL,CE,4.170731707,82
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,June 2017,NL,CE,4.148936170,94
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,July 2017,NL,CE,4.373493976,83
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,August 2017,NL,CE,3.545454545,11
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,September 2017,NL,CE,4.636363636,33
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,October 2017,NL,CE,4.941176471,17
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,November 2017,NL,CE,4.386363636,44
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,December 2017,NL,CE,4.72,25
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,January 2018,NL,CE,4.349397590,83
Non-Prog,IL081 HAPPY HYUNDAI,Non-Prog,CE2,February 2018,NL,CE,4.596774194,62
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,February 2017,NL,CE,4.497005988,167
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,March 2017,NL,CE,4.388535032,157
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,April 2017,NL,CE,4.375,96
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,May 2017,NL,CE,4.259259259,162
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,June 2017,NL,CE,4.520958084,167
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,July 2017,NL,CE,4.311827957,186
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,August 2017,NL,CE,4.166666667,48
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,September 2017,NL,CE,4.2,105
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,October 2017,NL,CE,4.483333333,60
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,November 2017,NL,CE,4.423728814,118
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,December 2017,NL,CE,4.551020408,98
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,January 2018,NL,CE,4.467980296,203
Non-Prog,IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,February 2018,NL,CE,4.598214286,112
Non-Prog,IL086 BRADLEY BOURBONNAIS HYUNDAI,Non-Prog,CE2,February 2017,NL,CE,4.789473684,19
Non-Prog,IL086 BRADLEY BOURBONNAIS HYUNDAI,Non-Prog,CE2,March 2017,NL,CE,4.826086957,23
Non-Prog,IL086 BRADLEY BOURBONNAIS HYUNDAI,Non-Prog,CE2,April 2017,NL,CE,5,14
Non-Prog,IL086 BRADLEY BOURBONNAIS HYUNDAI,Non-Prog,CE2,May 2017,NL,CE,4.6,10
Non-Prog,IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,July 2017,NL,CE,4.25,16
Non-Prog,IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,August 2017,NL,CE,4.166666667,24
Non-Prog,IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,September 2017,NL,CE,3.8,10
Non-Prog,IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,October 2017,NL,CE,5,2
Non-Prog,IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,November 2017,NL,CE,4.571428571,14
Non-Prog,IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,December 2017,NL,CE,4.333333333,3
Non-Prog,IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,January 2018,NL,CE,4.857142857,21
Non-Prog,IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,February 2018,NL,CE,4.454545455,11
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,February 2017,NL,CE,4.928571429,56
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,March 2017,NL,CE,4.746031746,63
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,April 2017,NL,CE,4.76,50
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,May 2017,NL,CE,4.862068966,58
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,June 2017,NL,CE,4.948051948,77
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,July 2017,NL,CE,4.843137255,51
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,August 2017,NL,CE,4.954022989,87
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,September 2017,NL,CE,4.705882353,68
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,October 2017,NL,CE,4.846153846,13
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,November 2017,NL,CE,4.785714286,28
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,December 2017,NL,CE,4.96,25
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,January 2018,NL,CE,4.794117647,68
Non-Prog,IN038 WEBB HYUNDAI,Non-Prog,CE2,February 2018,NL,CE,4.842105263,38
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,February 2017,NL,CE,4.52,25
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,March 2017,NL,CE,4.809523810,21
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,April 2017,NL,CE,4.454545455,22
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,May 2017,NL,CE,4.384615385,13
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,June 2017,NL,CE,4.428571429,28
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,July 2017,NL,CE,4.666666667,36
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,August 2017,NL,CE,4.6,30
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,September 2017,NL,CE,4.238095238,21
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,October 2017,NL,CE,4.928571429,14
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,November 2017,NL,CE,5,10
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,December 2017,NL,CE,4.368421053,19
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,January 2018,NL,CE,4.763157895,38
Non-Prog,IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,February 2018,NL,CE,4.4375,16
Non-Prog,IN003 BUTLER HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,4.789473684,57
Non-Prog,IN003 BUTLER HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.829787234,47
Non-Prog,IN003 BUTLER HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.878787879,66
Non-Prog,IN003 BUTLER HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.772727273,88
Non-Prog,IN003 BUTLER HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.898734177,79
Non-Prog,IN003 BUTLER HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,4.8,20
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,4.878787879,33
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.2,35
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.870967742,31
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.393939394,33
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.84,50
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,4.657142857,35
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,4.457627119,59
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,5,40
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,4.384615385,13
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.807692308,26
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.758620690,29
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.795918367,49
Non-Prog,IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.583333333,24
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,4.657142857,35
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.888888889,36
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.894736842,38
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.733333333,45
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,5,38
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,4.818181818,44
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,4.8,40
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,4.625,32
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,4.642857143,14
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.8,20
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.444444444,18
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.659090909,44
Non-Prog,IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.76,25
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,5,43
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.789473684,38
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.924528302,53
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.884057971,69
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.848101266,79
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,4.887323944,71
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,4.8,80
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,4.873015873,63
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,4.714285714,14
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.765957447,47
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.705882353,34
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.628205128,78
Non-Prog,IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.95,40
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,4.707317073,41
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.720930233,43
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.746031746,63
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.5,80
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.444444444,72
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,4.466666667,75
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,4.549295775,71
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,4.666666667,72
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,4.4,15
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.64,25
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.743589744,39
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.75,56
Non-Prog,IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.803571429,56
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,4.636363636,11
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.5,16
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.333333333,12
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,5,12
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.75,16
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,4.6,20
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,5,24
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,5,17
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,4.75,4
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.545454545,11
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.5,12
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.6875,16
Non-Prog,IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.928571429,14
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,4.666666667,24
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.870967742,31
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.7,40
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.733333333,45
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.627906977,43
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,4.75,48
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,4.652173913,69
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,4.823529412,68
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,4.705882353,17
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.685714286,35
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.56,25
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.463414634,82
Non-Prog,IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.625,48
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,5,18
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.657142857,35
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.714285714,28
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.529411765,34
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.897435897,39
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,4.733333333,30
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,4.644444444,45
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,4.652173913,23
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,4.909090909,11
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.8,20
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.636363636,22
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.8,20
Non-Prog,IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.558823529,34
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,5,8
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.076923077,13
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,5,6
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.666666667,12
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.636363636,11
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,4.636363636,11
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,5,13
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,5,5
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,5,3
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.833333333,6
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.4,5
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.357142857,14
Non-Prog,IN046 DELLEN HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.545454545,11
Non-Prog,IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,5,1
Non-Prog,IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.35,20
Non-Prog,IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.782608696,23
Non-Prog,IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.434782609,23
Non-Prog,IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.789473684,19
Non-Prog,IN048 NAPLETON HYUNDAI OF CARMEL,Non-Prog,CE3,December 2017,NL,CE,4.784615385,65
Non-Prog,IN048 NAPLETON HYUNDAI OF CARMEL,Non-Prog,CE3,January 2018,NL,CE,4.716129032,155
Non-Prog,IN048 NAPLETON HYUNDAI OF CARMEL,Non-Prog,CE3,February 2018,NL,CE,4.666666667,105
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,4.906976744,43
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.574468085,47
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.764705882,34
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.904761905,42
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.829787234,47
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,July 2017,NL,CE,5,38
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,August 2017,NL,CE,4.939393939,66
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,September 2017,NL,CE,5,44
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,October 2017,NL,CE,4.75,12
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,November 2017,NL,CE,4.782608696,23
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,December 2017,NL,CE,4.913043478,23
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,January 2018,NL,CE,4.692307692,52
Non-Prog,KY012 KERRY HYUNDAI,Non-Prog,CE3,February 2018,NL,CE,4.804347826,46
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,February 2017,NL,CE,4.466666667,45
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,March 2017,NL,CE,4.875,64
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,April 2017,NL,CE,4.836734694,49
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,May 2017,NL,CE,4.428571429,42
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,June 2017,NL,CE,4.475409836,61
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,July 2017,NL,CE,4.555555556,63
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,August 2017,NL,CE,4.333333333,60
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,September 2017,NL,CE,4.785714286,56
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,October 2017,NL,CE,5,12
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,November 2017,NL,CE,4.6,35
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,December 2017,NL,CE,4.88,25
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,January 2018,NL,CE,4.615384615,65
Non-Prog,KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,February 2018,NL,CE,4.370370370,54
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,February 2017,NL,CE,4.708333333,96
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,March 2017,NL,CE,4.619047619,105
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,April 2017,NL,CE,4.632183908,87
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,May 2017,NL,CE,4.904761905,84
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,June 2017,NL,CE,4.629629630,108
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,July 2017,NL,CE,4.762711864,118
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,August 2017,NL,CE,4.649122807,114
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,September 2017,NL,CE,4.6,90
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,October 2017,NL,CE,4.75,20
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,November 2017,NL,CE,4.672413793,58
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,December 2017,NL,CE,4.739130435,46
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,January 2018,NL,CE,4.574712644,87
Non-Prog,OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,February 2018,NL,CE,4.666666667,81
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,February 2017,NL,CE,4.428571429,112
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,March 2017,NL,CE,4.627118644,118
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,April 2017,NL,CE,4.495145631,103
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,May 2017,NL,CE,4.603960396,101
Non-Prog,OH018 COLUMBIA HYUNDAI,Non-Prog,CE3,June 2017,NL,CE,4.823529412,136
