CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. TIMELY_SCORE,Count of TIMELY_SCORE
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,July 2017,NL,SO,0.925,40
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,August 2017,NL,SO,0.9,40
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,September 2017,NL,SO,0.911764706,34
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,October 2017,NL,SO,1,11
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,November 2017,NL,SO,1,29
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,December 2017,NL,SO,0.942857143,35
Non-Prog,GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,January 2018,NL,SO,0.833333333,6
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,January 2017,NL,SO,0.941176471,17
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,February 2017,NL,SO,1,20
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,March 2017,NL,SO,0.952380952,21
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,April 2017,NL,SO,1,12
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,May 2017,NL,SO,1,19
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,June 2017,NL,SO,1,24
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,July 2017,NL,SO,0.956521739,23
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,August 2017,NL,SO,0.96,25
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,September 2017,NL,SO,1,26
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,October 2017,NL,SO,1,7
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,November 2017,NL,SO,1,18
Non-Prog,GA068 VOLUME HYUNDAI,Non-Prog,SOE,December 2017,NL,SO,0.956521739,23
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,January 2017,NL,SO,0.833333333,6
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,February 2017,NL,SO,0.5,2
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,March 2017,NL,SO,1,2
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,April 2017,NL,SO,1,7
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,May 2017,NL,SO,0.571428571,7
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,June 2017,NL,SO,0.6,5
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,July 2017,NL,SO,0.666666667,6
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,August 2017,NL,SO,0.75,8
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,September 2017,NL,SO,0.727272727,11
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,October 2017,NL,SO,0,1
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,November 2017,NL,SO,0.666666667,9
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,December 2017,NL,SO,0.857142857,7
Non-Prog,GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,January 2018,NL,SO,1,1
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,January 2017,NL,SO,0.846153846,13
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,February 2017,NL,SO,0.888888889,9
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,March 2017,NL,SO,0.727272727,11
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,April 2017,NL,SO,0.833333333,18
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,May 2017,NL,SO,0.666666667,18
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,June 2017,NL,SO,0.692307692,26
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,July 2017,NL,SO,0.526315789,19
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,August 2017,NL,SO,0.5,22
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,September 2017,NL,SO,0.6,10
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,October 2017,NL,SO,0.5,4
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,November 2017,NL,SO,0.5625,16
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,December 2017,NL,SO,0.866666667,15
Non-Prog,GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,January 2018,NL,SO,1,2
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,January 2017,NL,SO,0.975,40
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,February 2017,NL,SO,0.932203390,59
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,March 2017,NL,SO,0.951219512,41
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,April 2017,NL,SO,0.911764706,34
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,May 2017,NL,SO,0.875,40
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,June 2017,NL,SO,0.962962963,54
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,July 2017,NL,SO,0.943396226,53
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,August 2017,NL,SO,0.921875,64
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,September 2017,NL,SO,1,38
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,October 2017,NL,SO,1,6
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,November 2017,NL,SO,0.903846154,52
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,December 2017,NL,SO,0.976744186,43
Non-Prog,GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,January 2018,NL,SO,1,6
Non-Prog,GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,December 2017,NL,SO,0.945945946,148
Non-Prog,GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,January 2018,NL,SO,1,27
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,January 2017,NL,SO,0.92,75
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,February 2017,NL,SO,0.955882353,68
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,March 2017,NL,SO,0.936708861,79
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,April 2017,NL,SO,0.942028986,69
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,May 2017,NL,SO,0.92,75
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,June 2017,NL,SO,0.923076923,104
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,July 2017,NL,SO,0.938053097,113
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,August 2017,NL,SO,0.935714286,140
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,September 2017,NL,SO,0.90625,96
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,October 2017,NL,SO,0.904761905,21
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,November 2017,NL,SO,0.916666667,84
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,December 2017,NL,SO,0.909090909,99
Non-Prog,SC033 PEACOCK HYUNDAI,Non-Prog,SOE,January 2018,NL,SO,1,20
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,January 2017,NL,WE,0.947368421,38
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,February 2017,NL,WE,0.977272727,44
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,March 2017,NL,WE,0.971428571,35
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,April 2017,NL,WE,0.936170213,47
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,May 2017,NL,WE,0.952380952,63
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,June 2017,NL,WE,0.966666667,60
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,July 2017,NL,WE,0.916666667,72
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,August 2017,NL,WE,0.947368421,57
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,September 2017,NL,WE,0.927536232,69
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,0.916666667,12
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,0.926829268,41
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,0.963636364,55
Non-Prog,ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,1,11
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,January 2017,NL,WE,1,7
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,February 2017,NL,WE,1,3
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,March 2017,NL,WE,0.923076923,13
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,April 2017,NL,WE,1,8
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,May 2017,NL,WE,1,8
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,June 2017,NL,WE,0.944444444,18
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,July 2017,NL,WE,0.923076923,13
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,August 2017,NL,WE,0.952380952,21
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,September 2017,NL,WE,0.857142857,14
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,1,5
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,1,14
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,1,9
Non-Prog,ID009 ROB GREEN HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,1,2
Non-Prog,ID012 FINDLAY HYUNDAI,Non-Prog,WE1,January 2017,NL,WE,0.888888889,18
Non-Prog,ID012 FINDLAY HYUNDAI,Non-Prog,WE1,February 2017,NL,WE,0.941176471,17
Non-Prog,ID012 FINDLAY HYUNDAI,Non-Prog,WE1,March 2017,NL,WE,0.961538462,26
Non-Prog,ID012 FINDLAY HYUNDAI,Non-Prog,WE1,April 2017,NL,WE,1,17
Non-Prog,ID012 FINDLAY HYUNDAI,Non-Prog,WE1,May 2017,NL,WE,0.944444444,18
Non-Prog,ID012 FINDLAY HYUNDAI,Non-Prog,WE1,June 2017,NL,WE,1,1
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,January 2017,NL,WE,0.952380952,21
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,February 2017,NL,WE,1,12
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,March 2017,NL,WE,1,16
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,April 2017,NL,WE,1,20
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,May 2017,NL,WE,1,23
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,June 2017,NL,WE,1,36
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,July 2017,NL,WE,0.972972973,37
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,August 2017,NL,WE,1,28
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,September 2017,NL,WE,0.972222222,36
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,1,14
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,0.956521739,23
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,1,31
Non-Prog,ID015 WOODY SMITH HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,1,3
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,January 2017,NL,WE,1,24
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,February 2017,NL,WE,0.939393939,33
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,March 2017,NL,WE,0.935483871,31
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,April 2017,NL,WE,0.96,50
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,May 2017,NL,WE,1,45
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,June 2017,NL,WE,0.916666667,36
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,July 2017,NL,WE,0.959183673,49
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,August 2017,NL,WE,1,35
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,September 2017,NL,WE,0.954545455,44
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,October 2017,NL,WE,0.9,20
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,November 2017,NL,WE,0.955555556,45
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,December 2017,NL,WE,1,42
Non-Prog,ID016 BRONCO MOTORS HYUNDAI WEST,Non-Prog,WE1,January 2018,NL,WE,1,8
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,January 2017,NL,WE,1,3
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,February 2017,NL,WE,1,7
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,March 2017,NL,WE,1,11
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,April 2017,NL,WE,1,6
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,May 2017,NL,WE,1,12
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,June 2017,NL,WE,1,12
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,July 2017,NL,WE,1,8
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,August 2017,NL,WE,1,18
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,September 2017,NL,WE,1,17
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,October 2017,NL,WE,1,8
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,November 2017,NL,WE,1,5
Non-Prog,ID018 TETON HYUNDAI OF POCATELLO,Non-Prog,WE1,December 2017,NL,WE,1,15
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,July 2017,NL,WE,1,45
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,August 2017,NL,WE,1,27
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,September 2017,NL,WE,1,18
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,1,7
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,1,23
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,1,16
Non-Prog,ID019 MIDWAY HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,1,4
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,January 2017,NL,WE,1,11
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,February 2017,NL,WE,1,15
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,March 2017,NL,WE,0.928571429,14
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,April 2017,NL,WE,1,19
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,May 2017,NL,WE,1,9
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,June 2017,NL,WE,1,17
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,July 2017,NL,WE,0.96,25
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,August 2017,NL,WE,0.964285714,28
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,September 2017,NL,WE,1,18
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,1,7
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,0.9375,16
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,1,13
Non-Prog,MT007 UNDERRINER HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,1,2
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,January 2017,NL,WE,0.8,5
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,February 2017,NL,WE,1,8
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,March 2017,NL,WE,1,6
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,April 2017,NL,WE,1,6
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,May 2017,NL,WE,0.888888889,9
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,June 2017,NL,WE,1,14
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,July 2017,NL,WE,1,16
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,August 2017,NL,WE,1,11
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,September 2017,NL,WE,0.666666667,6
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,1,5
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,0.333333333,3
Non-Prog,MT010 GREEN HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,1,6
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,January 2017,NL,WE,1,4
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,February 2017,NL,WE,1,5
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,March 2017,NL,WE,0.875,8
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,April 2017,NL,WE,1,4
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,May 2017,NL,WE,0.5,4
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,June 2017,NL,WE,1,8
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,July 2017,NL,WE,1,9
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,August 2017,NL,WE,1,9
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,September 2017,NL,WE,1,5
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,October 2017,NL,WE,1,2
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,November 2017,NL,WE,0.777777778,9
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,December 2017,NL,WE,1,2
Non-Prog,MT012 LITHIA HYUNDAI OF GREAT FALLS,Non-Prog,WE1,January 2018,NL,WE,1,1
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,January 2017,NL,WE,0.894736842,19
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,February 2017,NL,WE,1,8
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,March 2017,NL,WE,0.958333333,24
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,April 2017,NL,WE,1,11
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,May 2017,NL,WE,0.866666667,15
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,June 2017,NL,WE,0.95,20
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,July 2017,NL,WE,1,19
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,August 2017,NL,WE,0.947368421,19
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,September 2017,NL,WE,1,11
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,1,2
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,0.916666667,12
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,1,10
Non-Prog,MT013 MISSOULA HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,1,1
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,January 2017,NL,WE,0.916666667,12
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,February 2017,NL,WE,1,20
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,March 2017,NL,WE,0.961538462,26
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,April 2017,NL,WE,0.904761905,21
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,May 2017,NL,WE,0.892857143,28
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,June 2017,NL,WE,0.933333333,45
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,July 2017,NL,WE,1,25
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,August 2017,NL,WE,0.837837838,37
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,September 2017,NL,WE,1,28
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,October 2017,NL,WE,1,6
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,November 2017,NL,WE,1,34
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,December 2017,NL,WE,1,26
Non-Prog,WA035 SPECK'S HYUNDAI OF TRI-CITIES,Non-Prog,WE1,January 2018,NL,WE,1,1
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,January 2017,NL,WE,0.818181818,11
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,February 2017,NL,WE,0.916666667,12
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,March 2017,NL,WE,1,6
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,April 2017,NL,WE,1,6
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,May 2017,NL,WE,0.909090909,11
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,June 2017,NL,WE,0.777777778,9
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,July 2017,NL,WE,1,14
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,August 2017,NL,WE,0.947368421,19
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,September 2017,NL,WE,0.928571429,14
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,October 2017,NL,WE,1,2
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,November 2017,NL,WE,1,9
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,December 2017,NL,WE,1,18
Non-Prog,WA046 CAREY HYUNDAI,Non-Prog,WE1,January 2018,NL,WE,1,3
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,January 2017,NL,WE,0.973684211,38
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,February 2017,NL,WE,1,32
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,March 2017,NL,WE,0.943396226,53
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,April 2017,NL,WE,0.930232558,43
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,May 2017,NL,WE,0.971428571,35
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,June 2017,NL,WE,0.978723404,47
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,July 2017,NL,WE,0.948275862,58
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,August 2017,NL,WE,0.931506849,73
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,September 2017,NL,WE,0.966666667,60
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,October 2017,NL,WE,0.846153846,13
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,November 2017,NL,WE,0.936170213,47
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,December 2017,NL,WE,0.984375,64
Non-Prog,WA049 LARRY H. MILLER HYUNDAI SPOKAN,Non-Prog,WE1,January 2018,NL,WE,0.909090909,11
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,January 2017,NL,WE,0.96,75
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,February 2017,NL,WE,0.950495050,101
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,March 2017,NL,WE,0.934065934,91
Non-Prog,AZ003 JIM CLICK HYUNDAI AUTO MALL,Non-Prog,WE2,April 2017,NL,WE,0.978021978,91
