DEALER,DEALER PROGRAM,DIST,Measure Names,"Month, Year of Rpt Month_Cal",NATL,REGION CODE,Gr Profit - CP,Cp Gross,Cp Sales
CO047 BOULDER HYUNDAI,Non-Prog,WE3,Cp Gross,February 2018,NL,WE,0.736109437,24430,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,February 2017,NL,WE,0.758054952,30680,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,March 2017,NL,WE,0.758128555,35325,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,April 2017,NL,WE,0.749190567,29387,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,May 2017,NL,WE,0.760469620,25132,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,June 2017,NL,WE,0.755666182,24439,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,July 2017,NL,WE,0.762662176,24454,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,August 2017,NL,WE,0.755975843,20905,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,September 2017,NL,WE,0.756734287,27306,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,October 2017,NL,WE,0.758602096,22510,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,November 2017,NL,WE,0.774638385,28705,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,December 2017,NL,WE,0.784608238,25335,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,January 2018,NL,WE,0.771514260,27783,
CO048 CROSSROADS HYUNDAI,Non-Prog,WE3,Cp Gross,February 2018,NL,WE,0.766915902,20719,
CO049 RED ROCK HYUNDAI,Non-Prog,WE3,Cp Gross,February 2018,NL,WE,0.815346839,6641,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,February 2017,NL,WE,0.684583015,7158,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,March 2017,NL,WE,0.719064861,9135,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,April 2017,NL,WE,0.642334397,3423,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,May 2017,NL,WE,0.736925515,4185,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,June 2017,NL,WE,0.742327650,5007,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,July 2017,NL,WE,0.785022693,5189,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,August 2017,NL,WE,0.780309861,9519,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,September 2017,NL,WE,0.771470757,9405,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,October 2017,NL,WE,0.789386151,10442,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,November 2017,NL,WE,0.755305525,8257,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,December 2017,NL,WE,0.719021919,6528,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,January 2018,NL,WE,0.774597496,10825,
WY003 SPRADLEY BARR MOTORS HYUNDAI I,Non-Prog,WE3,Cp Gross,February 2018,NL,WE,0.638346414,6995,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.629865244,9208,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.612314481,9159,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.630697610,9077,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.648321670,10932,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.636982351,11044,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.717161639,12219,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.689776899,9770,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.636120932,8816,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.689481825,10698,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.626228031,6948,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.642946735,7689,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.668918919,10989,
AZ020 MARTIN SWANTY HYUNDAI,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.630353392,6903,
AZ027 TIM'S HYUNDAI,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.699275074,8778,
AZ027 TIM'S HYUNDAI,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.604514064,10767,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.665892261,9172,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.682123913,12474,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.686496611,7697,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.708881421,7383,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.711870504,7916,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.704948763,5641,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.706125828,8530,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.668344519,5975,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.703690271,7761,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.700430648,7807,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.702729164,5742,
AZ034 HYUNDAI OF COTTONWOOD,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.685927307,7360,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.704978955,71518,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.628147954,4789,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.615647421,3604,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.634975220,6278,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.575389408,3694,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.437259923,1366,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.531634250,2378,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.578962453,2020,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.537422037,2585,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.608289313,2994,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.690598104,6339,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.558282209,2184,
AZ044 OXENDALE HYUNDAI,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.639339384,4297,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.660916049,5440,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.729486432,11264,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.725019451,6523,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.763664200,14964,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.750268528,12573,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.670139771,10548,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.748860932,11012,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.724774462,5222,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.729501980,8657,
AZ051 FINDLAY HYUNDAI PRESCOTT,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.715789474,6392,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.779726251,61182,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.763671332,96092,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.767392793,82926,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.780495433,109804,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.760100634,112390,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.757162751,102220,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.759632161,104495,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.763554354,109018,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.757309556,91898,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.753119750,100424,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.751377854,86434,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.752651007,108880,
NV020 HENDERSON HYUNDAI SUPERSTORE,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.761374925,99632,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.716941753,41222,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.730023470,54743,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.738730625,46755,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.728453700,41103,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.733387197,55370,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.747203252,51096,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.721014060,36205,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.703802458,42497,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.719640428,56599,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.696516154,49562,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.637723420,42209,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.697592797,54858,
NV025 ABC HYUNDAI,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.746079226,53376,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.792712746,69054,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.798995204,69976,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.784906353,59886,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.770366392,58809,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.783562818,69484,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.781689544,64523,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.757274036,48904,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.754667111,58818,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.746257078,54829,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.605642853,41472,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.628584408,45661,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.758313492,56690,
NV026 CENTENNIAL HYUNDAI,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.753378207,44435,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.785732060,82098,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.779763591,99083,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.770047463,71224,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.778867738,97501,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.780798019,100249,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.784258163,84136,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.763133490,83934,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.747198381,79744,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.735024526,74175,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.748906757,58399,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.744082469,56301,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.734732787,74377,
NV027 HYUNDAI OF LAS VEGAS,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.747101703,61801,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.748454651,39957,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.758641570,45102,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.747831186,36981,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.736728351,52153,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.745270842,53699,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.748154637,46117,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.738496649,55981,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.734647058,42910,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.724018061,38323,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.720234532,40905,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.707556247,34562,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.715509717,31149,
UT002 KEN GARFF HYUNDAI DOWNTOWN,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.716324319,31072,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.718385905,7584,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.752335329,15705,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.733222816,11942,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.722718254,11656,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.683188789,11895,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.712642831,9667,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.678497973,11546,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.717903267,8505,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.704719702,10019,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.679500307,6636,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.659410374,5301,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.747565666,9136,
UT007 WESTLAND HYUNDAI,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.674951153,8636,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.660012983,8134,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.709826691,16260,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.719604699,16602,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.674461278,14335,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.540457806,11829,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.643518262,11611,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.590501014,8156,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.615732303,8446,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.582228026,8472,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.865109269,13776,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.656378705,12909,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.623528736,10860,
UT011 FINDLAY HYUNDAI SUBARU,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.459285418,6633,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.756711493,60997,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.759760903,67874,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.756519329,70960,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.756398745,61499,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.755466397,69481,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.756281876,52641,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.759659501,65235,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.756796404,56233,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.750166532,63065,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.744939142,70139,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.774729308,59101,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.747575995,63917,
UT013 MURDOCK HYUNDAI,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.764779151,63856,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.709682326,27992,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.716495604,38953,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.715456968,31415,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.710238410,31161,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.710343125,28776,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.710269560,27008,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.711865272,27898,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.701340342,26686,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.698437094,29539,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.692605529,25580,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.708452304,23075,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.729486451,30796,
UT014 MURDOCK HYUNDAI CACHE VALLEY L,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.732588181,26938,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.762685693,57296,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.761601242,64762,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.699664280,62939,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.737323459,79249,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.687191739,67017,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.686932899,62458,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.689209856,60840,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.674275455,57838,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.703903866,66426,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.696192671,63451,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.698058520,58283,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.704651163,74538,
"UT015 MURDOCK HYUNDAI MURRAY, LLC",Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.685994505,73162,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,February 2017,NL,WE,0.727373984,33305,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,March 2017,NL,WE,0.749577271,35907,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,April 2017,NL,WE,0.750945685,47049,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,May 2017,NL,WE,0.736028301,37034,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,June 2017,NL,WE,0.728870905,42870,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,July 2017,NL,WE,0.732342496,38976,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,August 2017,NL,WE,0.747109403,43357,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,September 2017,NL,WE,0.730971041,32738,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,October 2017,NL,WE,0.733025918,32270,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,November 2017,NL,WE,0.764540734,30772,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,December 2017,NL,WE,0.751697750,29665,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,January 2018,NL,WE,0.749035034,30467,
UT016 KEN GARFF HYUNDAI SOUTHTOWNE,Non-Prog,WE4,Cp Gross,February 2018,NL,WE,0.750545781,35067,
AK003 LITHIA HYUNDAI OF ANCHORAGE,Non-Prog,WE5,Cp Gross,February 2017,NL,WE,0.720321802,22384,
AK003 LITHIA HYUNDAI OF ANCHORAGE,Non-Prog,WE5,Cp Gross,March 2017,NL,WE,0.701432700,22570,
AK003 LITHIA HYUNDAI OF ANCHORAGE,Non-Prog,WE5,Cp Gross,April 2017,NL,WE,0.680934634,30512,
